,id
29689,1372060271993360384
29690,1372033047118311425
29691,1372031312962330632
29692,1372022612063350785
29693,1372013355913916418
29694,1371978668021485568
29695,1371976408587669508
29696,1371962089347108867
29697,1371932032658509830
29698,1371928734090018827
29699,1371927114757382146
29700,1371924187439190019
29701,1371914975204290563
29702,1371896083039846400
29703,1371884648062713857
29704,1371883317130362880
29705,1371876350013935616
29706,1371861910031843329
29707,1371841887972306945
29708,1371840916168785923
29709,1371840611305861126
29710,1371838322381819911
29711,1371838178164940800
29712,1371826161026805767
29713,1371814551407235073
29714,1371813816250507264
29715,1371803657633685508
29716,1371793238193889286
29717,1371778282711044099
29718,1371758205550870528
29719,1371746633520668674
29720,1371734834075344897
29721,1371730706150350855
29722,1371716505495236609
29723,1372140009629872128
29724,1372139719979638784
29725,1372127617969700865
29726,1372125535489380355
29727,1372124212618522626
29728,1372116172812996609
29729,1372115307997720578
29730,1372110095593660416
29731,1372108197763371011
29732,1372106619711062020
29733,1372100394134999040
29734,1372098410623463426
29735,1372090752684163073
29736,1372090464233349120
29737,1372079058813546498
29738,1372063656406622209
29739,1372055600083918855
29740,1372051629759946753
29741,1372050780182745088
29742,1372038046116352001
29743,1372027409856274433
29744,1372023129120382977
29745,1372019861778468865
29746,1372016349015248904
29747,1372008535677050885
29748,1372005990334275588
29749,1371991043147763712
29750,1371985886276096006
29751,1371980472297852929
29752,1371955650901737480
29753,1371947690293137408
29754,1371947354199314439
29755,1371911910166257665
29756,1371907578255540232
29757,1371903852878852098
29758,1371903238828666888
29759,1371898531628351488
29760,1371896696125423619
29761,1371893820472881153
29762,1371892259990466560
29763,1371888429580042243
29764,1371887179593564163
29765,1371886778433511437
29766,1371882193606352896
29767,1371877739909763078
29768,1371872650583277577
29769,1371869932351262728
29770,1371869089799434240
29771,1371854838846218242
29772,1371853483159212065
29773,1371852137672671242
29774,1371848935111860225
29775,1371845039362560006
29776,1371844514927808517
29777,1371841993438076936
29778,1371838858330001409
29779,1371838268547989507
29780,1371837509794168843
29781,1371830702430380035
29782,1371830151764443145
29783,1371829810587140106
29784,1371829515660451842
29785,1371828031464087552
29786,1371827806162845699
29787,1371827148080754695
29788,1371826194258219008
29789,1371826004260487173
29790,1371823571232722951
29791,1371823041366351877
29792,1371822436384079874
29793,1371822181940932620
29794,1371821396112838656
29795,1371821384863727626
29796,1371820506240978944
29797,1371813516139716608
29798,1371810820628299777
29799,1371810817792966657
29800,1371810057680257029
29801,1371809214155358213
29802,1371805463906562049
29803,1371801565267382273
29804,1371800837329190915
29805,1371799762790408197
29806,1371797270484545543
29807,1371796548581986304
29808,1371795615181602816
29809,1371794770247442437
29810,1371794254457143299
29811,1371794248517967872
29812,1371793594856660996
29813,1371792805996204033
29814,1371791752475123712
29815,1371790161026093058
29816,1371789728803127297
29817,1371789123267203073
29818,1371788662367780865
29819,1371787001972723715
29820,1371786723500290049
29821,1371783737567023111
29822,1371782756691288071
29823,1371782610804998144
29824,1371782545235456000
29825,1371781374319923201
29826,1371780824501268486
29827,1371779260554301443
29828,1371778277061320705
29829,1371777492923600900
29830,1371775711267090432
29831,1371775153189847046
29832,1371773761192669184
29833,1371771807548719110
29834,1371770730531151875
29835,1371770555112648706
29836,1371768763385794560
29837,1371765346848362497
29838,1371763245275570180
29839,1371762912780500992
29840,1371761752652808192
29841,1371760515383459844
29842,1371760510744530945
29843,1371759957851451392
29844,1371759735138095106
29845,1371754226502799360
29846,1371753279978356736
29847,1371750768211025920
29848,1371747801978261504
29849,1371747104301932545
29850,1371746220700532738
29851,1371745754117722114
29852,1371744788815417344
29853,1371743737332826113
29854,1371742922530508802
29855,1371739430072029187
29856,1371737168364900353
29857,1371734549516943361
29858,1371733656318795779
29859,1371732975608602627
29860,1371732031596601344
29861,1371730537233014784
29862,1371729157353320448
29863,1371727920687812608
29864,1371727511537655814
29865,1371727378108481536
29866,1371727314476695553
29867,1371725723497607169
29868,1371723922111041542
29869,1371722974743597058
29870,1371715164433739776
29871,1371713103147237376
29872,1374459391001305090
29873,1374397188424441856
29874,1372359345246179331
29875,1372141600722219013
29876,1372140659759591425
29877,1372139061394223104
29878,1372138407074222082
29879,1372138252862324739
29880,1372137838360231937
29881,1372137836028293121
29882,1372135729711755266
29883,1372134114162311169
29884,1372132741752487938
29885,1372131458580672521
29886,1372129272765280256
29887,1372128225602666499
29888,1372124595650715649
29889,1372122715042234369
29890,1372121298835492866
29891,1372118916537880577
29892,1372117876434407424
29893,1372117269933744130
29894,1372116282896617472
29895,1372107129356746755
29896,1372105602898485251
29897,1372105307023888384
29898,1372103046549934080
29899,1372099776074944513
29900,1372099254857125888
29901,1372099133000024068
29902,1372098358345658381
29903,1372091774244651012
29904,1372091582749364225
29905,1372091552298790912
29906,1372088504591781888
29907,1372087430266896384
29908,1372086751406260227
29909,1372086748046577665
29910,1372086338472796160
29911,1372085314102132746
29912,1372085209018081280
29913,1372084955396894721
29914,1372083935346372609
29915,1372083855373574144
29916,1372083293248700416
29917,1372082643907588100
29918,1372082050682007555
29919,1372081850240401412
29920,1372080497845755906
29921,1372079414045941760
29922,1372074610217324550
29923,1372073166726647809
29924,1372072319481311232
29925,1372071590557540352
29926,1372071131725766657
29927,1372068373039775746
29928,1372067846964965377
29929,1372067675149463553
29930,1372066696144424962
29931,1372066137559601152
29932,1372056956563644419
29933,1372056169469067270
29934,1372055713128841217
29935,1372052925552418819
29936,1372052074133913600
29937,1372051690426404869
29938,1372051535857905666
29939,1372051212984520704
29940,1372051131170390018
29941,1372050841553661955
29942,1372050062558171140
29943,1372048409335586816
29944,1372048299545427976
29945,1372048254871871493
29946,1372045431505567746
29947,1372043395447848963
29948,1372042577973628928
29949,1372042509614944259
29950,1372041898785976320
29951,1372041852535279622
29952,1372041266234556417
29953,1372041044985012226
29954,1372038734506565640
29955,1372037422180147200
29956,1372036326858559488
29957,1372034394307751937
29958,1372031915667169290
29959,1372028267549487107
29960,1372027538898350080
29961,1372024320445272066
29962,1372024101750013953
29963,1372022986006482954
29964,1372022921812664320
29965,1372021654440742915
29966,1372019038210064384
29967,1372018326327717889
29968,1372017403266224134
29969,1372016750624088065
29970,1372016085449412611
29971,1372014779447922689
29972,1372014112704655360
29973,1372013789525147652
29974,1372013538500304900
29975,1372013316718092288
29976,1372012311616061441
29977,1372012001602441218
29978,1372011268719190016
29979,1372011147730255879
29980,1372010702345408515
29981,1372010443095609349
29982,1372010260278341633
29983,1372007767268073472
29984,1372007570823471106
29985,1372006442304163843
29986,1372006420607078404
29987,1372006011788128260
29988,1372005030539182081
29989,1372004846060982277
29990,1372004773856088066
29991,1372002617828642817
29992,1372002300298952709
29993,1372001829991579648
29994,1372000013216284674
29995,1371999364797841408
29996,1371997971043131396
29997,1371997121105235971
29998,1371995048586452993
29999,1371994694486433797
30000,1371994566887313414
30001,1371993190790750209
30002,1371992225891155968
30003,1371991871032066050
30004,1371988010472935428
30005,1371987510763474944
30006,1371985589034188805
30007,1371985481303478272
30008,1371984736323837955
30009,1371984033836638208
30010,1371984011304787970
30011,1371983407505309696
30012,1371980828775956481
30013,1371980589050556423
30014,1371980572705325058
30015,1371978444737744896
30016,1371976683431944193
30017,1371976535960346624
30018,1371976094249848834
30019,1371974565312663556
30020,1371974564020772864
30021,1371974009428930560
30022,1371970995746177028
30023,1371970257569521664
30024,1371970201118339073
30025,1371970160123392004
30026,1371969939481985030
30027,1371969836113334272
30028,1371969758174670849
30029,1371968880869060612
30030,1371968185214320642
30031,1371967050030018563
30032,1371966109121974275
30033,1371964383157383172
30034,1371962804840755201
30035,1371961999727411210
30036,1371961865824317441
30037,1371959266890944516
30038,1371959102411313156
30039,1371958904939237383
30040,1371958502244155403
30041,1371957871357784069
30042,1371957592528805889
30043,1371957425213825025
30044,1371956818918965257
30045,1371956722605039616
30046,1371956400688087040
30047,1371956136123899906
30048,1371954582444765184
30049,1371954495744311299
30050,1371954477331189760
30051,1371952822237945862
30052,1371951914250821639
30053,1371951510431494145
30054,1371950327486877702
30055,1371949814414462978
30056,1371949239631241222
30057,1371948871736197120
30058,1371947261882679298
30059,1371946812660191241
30060,1371945967981895689
30061,1371945958855041031
30062,1371945610958491648
30063,1371943863645011970
30064,1371943794292228098
30065,1371942811575128068
30066,1371942340131049472
30067,1371940781943005189
30068,1371939265697828865
30069,1371938528699944960
30070,1371938354728628226
30071,1371938325565685769
30072,1371937803974631430
30073,1371937581588475906
30074,1371937462080126976
30075,1371937218625933314
30076,1371936789133418502
30077,1371934432672681986
30078,1371934384190857226
30079,1371934131337199616
30080,1371934068925939714
30081,1371934048461987840
30082,1371933076612378625
30083,1371932012894818305
30084,1371931072641036292
30085,1371930036002033666
30086,1371929411809910797
30087,1371929008376487936
30088,1371928987094679552
30089,1371927139914760204
30090,1371926117607632899
30091,1371921555781939201
30092,1371921035939958785
30093,1371919311313408000
30094,1371918897360822279
30095,1371918416995581954
30096,1371917621273235461
30097,1371916971349004288
30098,1371916606431883267
30099,1371915634691411971
30100,1371915554060050433
30101,1371915195870744578
30102,1371914653467561994
30103,1371914557342380035
30104,1371912809311662080
30105,1371911956676939777
30106,1371911862758076423
30107,1371911746852634628
30108,1371911122589249538
30109,1371911067874435072
30110,1371910859153240070
30111,1371910409867948039
30112,1371909966236291072
30113,1371909726812794884
30114,1371909700455923713
30115,1371909164860063756
30116,1371908714358308870
30117,1371907870489464839
30118,1371907423200501760
30119,1371907281256816640
30120,1371906706062589960
30121,1371906673544028160
30122,1371906660399202308
30123,1371906659686174733
30124,1371906450671333381
30125,1371905460396118016
30126,1371905400405159936
30127,1371905364946526210
30128,1371904543554932739
30129,1371904242294919177
30130,1371903890984218629
30131,1371903818888282121
30132,1371903655046225924
30133,1371903022402580487
30134,1371902561020706818
30135,1371902131482005505
30136,1371902115266785284
30137,1371901861020700677
30138,1371901731357880322
30139,1371901538956886016
30140,1371900841792319490
30141,1371900491886518277
30142,1371900234670952448
30143,1371900046606696451
30144,1371899581521403907
30145,1371899363065163780
30146,1371899266986295301
30147,1371898993609953280
30148,1371898812613025792
30149,1371898749304373249
30150,1371897173412044807
30151,1371895828009340934
30152,1371894234115158028
30153,1371894043953799175
30154,1371893485519785986
30155,1371892899156086787
30156,1371892765622157313
30157,1371892622579572739
30158,1371892181514907650
30159,1371892086614585345
30160,1371891902274936836
30161,1371891406973906949
30162,1371891021097758721
30163,1371890631199449093
30164,1371890053849387010
30165,1371889124731461633
30166,1371889108063186947
30167,1371888896599031817
30168,1371888657695698946
30169,1371886775124291585
30170,1371886502565777415
30171,1371885934103326721
30172,1371885652799725569
30173,1371885559673581568
30174,1371884988178792448
30175,1371884618446729223
30176,1371884415723405312
30177,1371883754784923652
30178,1371883104508465154
30179,1371882717734961157
30180,1371882462150819843
30181,1371882345570127873
30182,1371882305610997762
30183,1371882252980862977
30184,1371881312005586948
30185,1371881040176803840
30186,1371880980756111360
30187,1371880696986370054
30188,1371880356627021837
30189,1371879357367648258
30190,1371879157408305155
30191,1371878836871172096
30192,1371878286465306635
30193,1371878080717987842
30194,1371876787920142339
30195,1371876050179911683
30196,1371876031846436867
30197,1371875740329914370
30198,1371875681861304320
30199,1371875647883112453
30200,1371875458422308864
30201,1371875386422743042
30202,1371875223373373447
30203,1371873951186489344
30204,1371872922915237890
30205,1371872813339062282
30206,1371872655066939399
30207,1371872463282446338
30208,1371871401511096321
30209,1371870679247769602
30210,1371870602697584644
30211,1371869652926795785
30212,1371869138742837249
30213,1371868863277584385
30214,1371868299106033665
30215,1371868253920792578
30216,1371867441098158081
30217,1371866434410840066
30218,1371866208048406534
30219,1371866060010500097
30220,1371866051076558858
30221,1371865588314861575
30222,1371865279010050051
30223,1371864933122576399
30224,1371864561519718404
30225,1371864450391740417
30226,1371864091959103509
30227,1371862764872990721
30228,1371862110523641857
30229,1371862092689592329
30230,1371861835553632265
30231,1371861702065655814
30232,1371861421051498496
30233,1371861318043455490
30234,1371861316713988096
30235,1371861251458994176
30236,1371861245104635907
30237,1371860141952401410
30238,1371859480414056448
30239,1371859361077862403
30240,1371858275138904066
30241,1371858218872373249
30242,1371857625990717441
30243,1371857248423534593
30244,1371857006114394112
30245,1371856844105289728
30246,1371856474440306689
30247,1371856172697882630
30248,1371855874029944838
30249,1371854617781407746
30250,1371854577700511745
30251,1371853771702030336
30252,1371853726344941581
30253,1371853385503227904
30254,1371853307854127107
30255,1371853095370653704
30256,1371852649377726468
30257,1371852321660022798
30258,1371852319957073927
30259,1371852245290078209
30260,1371852233864835082
30261,1371851267451019266
30262,1371850314530308106
30263,1371850061299265542
30264,1371849495273734148
30265,1371848732543578112
30266,1371848056090542082
30267,1371847703894892546
30268,1371847658608943105
30269,1371846891936309254
30270,1371845983416516615
30271,1371845525239119878
30272,1371845152264880132
30273,1371844513942138884
30274,1371844074588758017
30275,1371843441320194054
30276,1371843317743378435
30277,1371842963744112646
30278,1371842513129062404
30279,1371842489674567682
30280,1371842318140108806
30281,1371842170076946441
30282,1371841563417001990
30283,1371841136659169282
30284,1371840575239024647
30285,1371839855966175232
30286,1371839421339820032
30287,1371839410677936132
30288,1371838914370097162
30289,1371838354095022089
30290,1371837489099513865
30291,1371836503404515340
30292,1371836151582097415
30293,1371835705110958082
30294,1371835458838224898
30295,1371834891491549186
30296,1371833950537125888
30297,1371833930513547273
30298,1371833812292894720
30299,1371833662778523656
30300,1371833536181862402
30301,1371832576382541827
30302,1371832465631887369
30303,1371832325957419008
30304,1371831940723138562
30305,1371831905188990979
30306,1371831888067837957
30307,1371831209270112261
30308,1371830323017830402
30309,1371828898997149697
30310,1371828605089628164
30311,1371828202449027076
30312,1371828194014208002
30313,1371827205957947397
30314,1371826881549455361
30315,1371826845021306882
30316,1371826785105641477
30317,1371826298360893442
30318,1371825752396558341
30319,1371825503880019971
30320,1371825342273454084
30321,1371825203496382465
30322,1371824835551244291
30323,1371824642583797760
30324,1371824441525641219
30325,1371824334356901891
30326,1371824224294162436
30327,1371823826829381634
30328,1371823747930451975
30329,1371823575846457345
30330,1371823574017847310
30331,1371823421932376071
30332,1371821893469097990
30333,1371821145629020164
30334,1371820706556751880
30335,1371820704060993541
30336,1371820411101454338
30337,1371819224365162499
30338,1371818881434611713
30339,1371818804284588034
30340,1371818255019573250
30341,1371816019048681476
30342,1371814914852012039
30343,1371814755955044352
30344,1371813696893243394
30345,1371813341635649537
30346,1371813234093793281
30347,1371813233418440715
30348,1371813110869286912
30349,1371812615547146242
30350,1371812393454567426
30351,1371812172343480327
30352,1371811999206805506
30353,1371811930231422976
30354,1371811474100916226
30355,1371811003952898050
30356,1371810236487454722
30357,1371809764573777927
30358,1371808981547507716
30359,1371808869358448645
30360,1371807927078694912
30361,1371807862641496072
30362,1371807549406732296
30363,1371807490598391812
30364,1371807150771744768
30365,1371807104713981963
30366,1371807036283912193
30367,1371806969590321152
30368,1371806645123215361
30369,1371806343926050823
30370,1371805578083893249
30371,1371804966264913923
30372,1371803685886554112
30373,1371802766033707009
30374,1371801617301827584
30375,1371800918446903297
30376,1371800909269831680
30377,1371800869667241991
30378,1371799794830610436
30379,1371799304302592004
30380,1371797997344976896
30381,1371797928285704193
30382,1371797394380165123
30383,1371796334529761286
30384,1371795957759741957
30385,1371793799463194627
30386,1371793754605125635
30387,1371793070279303169
30388,1371792870697541634
30389,1371792319444312071
30390,1371791767310319619
30391,1371790114276409350
30392,1371790089005592580
30393,1371789627074433027
30394,1371788424688979977
30395,1371787638676463620
30396,1371785616334090245
30397,1371785348280418304
30398,1371785266961162246
30399,1371784988593590275
30400,1371782941022547970
30401,1371782618451169291
30402,1371781043645149184
30403,1371779013358669824
30404,1371778930479407108
30405,1371774861081710595
30406,1371763189914988548
30407,1371761189949161477
30408,1371760081398824961
30409,1371756996530073608
30410,1371754591302393859
30411,1371752476660146176
30412,1371748824398581763
30413,1371748557351452673
30414,1371746685773344777
30415,1371740909218492416
30416,1371740609510137862
30417,1371739639715930113
30418,1371738541785501698
30419,1371737429653213187
30420,1371733635208986626
30421,1371729611453820929
30422,1371729120166608898
30423,1371724052860182528
30424,1371722304523280387
30425,1371722121802563584
30426,1371720798105300993
30427,1371716112077950977
30428,1371713687531089921
30429,1371711467712434177
30430,1374553429746548742
30431,1373738951278788609
30432,1373646308460871682
30433,1372122413228507136
30434,1372121464774746115
30435,1372117246533898244
30436,1372114355198820352
30437,1372113907305873408
30438,1372113533719166978
30439,1372111984653692929
30440,1372108086853439490
30441,1372105522762162177
30442,1372092011919069184
30443,1372091325168951297
30444,1372089731895398400
30445,1372087994920935424
30446,1372087791652245505
30447,1372087411556065280
30448,1372087064087433223
30449,1372086136265392132
30450,1372084011896614912
30451,1372083849090449410
30452,1372083777862828034
30453,1372082349769363458
30454,1372081814613950488
30455,1372077162623295489
30456,1372071032853426179
30457,1372043890065301504
30458,1372043047437885441
30459,1372031620048359425
30460,1372031184838922240
30461,1372025562127085569
30462,1372020554425901063
30463,1372016424793817089
30464,1372005737728204801
30465,1371984373055172612
30466,1371977624440991749
30467,1371976979617038336
30468,1371973248569769993
30469,1371968557899161600
30470,1371964753451610117
30471,1371963488659202050
30472,1371957062083706881
30473,1371955687987765254
30474,1371952470172307458
30475,1371951316210159618
30476,1371951007194832901
30477,1371943571935395840
30478,1371942923349151745
30479,1371942229024051211
30480,1371939028627550211
30481,1371935047029293067
30482,1371932743001604101
30483,1371928006315368452
30484,1371927999612866564
30485,1371927914657288193
30486,1371927176107462661
30487,1371926684698607622
30488,1371926421535350786
30489,1371924976769597448
30490,1371924967164612611
30491,1371922127662817282
30492,1371921228232060932
30493,1371920460049420294
30494,1371919683079831557
30495,1371919586787012608
30496,1371919053724471298
30497,1371918908731580423
30498,1371918232395911170
30499,1371916496969023488
30500,1371914169730150408
30501,1371912652587462663
30502,1371902386910982151
30503,1371899173306560514
30504,1371897795691548672
30505,1371893132384731142
30506,1371892917179019264
30507,1371892750866583555
30508,1371891987964649476
30509,1371891696456318980
30510,1371890615647145987
30511,1371890388596838405
30512,1371890128109629444
30513,1371889673811943424
30514,1371889137209503744
30515,1371888191242973187
30516,1371885364206567429
30517,1371885223588286466
30518,1371882604849467394
30519,1371882127122440203
30520,1371881603002200066
30521,1371881270158974978
30522,1371881225212866572
30523,1371880864674676748
30524,1371879948164722688
30525,1371878411908608006
30526,1371877118120894464
30527,1371875731467296773
30528,1371875197024878593
30529,1371874765460365317
30530,1371874263171530762
30531,1371873634596315137
30532,1371873013436710924
30533,1371871480678649856
30534,1371871237694177283
30535,1371871151895552009
30536,1371870394936926208
30537,1371867815599300611
30538,1371866856324268039
30539,1371866241019826179
30540,1371865221493587969
30541,1371864998696398851
30542,1371864501067386884
30543,1371864304920752130
30544,1371861144508375047
30545,1371861047741665282
30546,1371861005505077249
30547,1371860800084844548
30548,1371860197749059584
30549,1371859633166561281
30550,1371856550869008384
30551,1371855945274384388
30552,1371853837372432384
30553,1371853224240631811
30554,1371847501410615299
30555,1371847306920726539
30556,1371846236370829318
30557,1371845260935069706
30558,1371845203473137667
30559,1371845036325867520
30560,1371842827571884041
30561,1371842420359503873
30562,1371839336841351186
30563,1371839175373299713
30564,1371838931570982915
30565,1371838018877808647
30566,1371836499755466753
30567,1371835694256115718
30568,1371833184275554305
30569,1371832751071059987
30570,1371831699026362372
30571,1371831507904512001
30572,1371831213502119939
30573,1371831207122644993
30574,1371831200394981382
30575,1371830304650969089
30576,1371830028485427200
30577,1371829766488272896
30578,1371829368620736520
30579,1371828366563770373
30580,1371828142969618440
30581,1371826859374215168
30582,1371826589403639812
30583,1371826314731253761
30584,1371825515946983424
30585,1371825471717920770
30586,1371825371176448008
30587,1371823937403899906
30588,1371823300150714374
30589,1371822666978447368
30590,1371822376728543239
30591,1371821608864735239
30592,1371821542728994819
30593,1371820855664250889
30594,1371820299830853656
30595,1371820070696058882
30596,1371820005495611395
30597,1371819325787680769
30598,1371819232648957956
30599,1371817916526694404
30600,1371817896133922816
30601,1371817024779923464
30602,1371816538630684681
30603,1371816363891785733
30604,1371816111856087044
30605,1371815486082707457
30606,1371815171979673602
30607,1371813371897602049
30608,1371813032171614212
30609,1371811116553224195
30610,1371810686712561671
30611,1371809249299476481
30612,1371808315160854529
30613,1371806248690155520
30614,1371805559733780485
30615,1371805483800137728
30616,1371804939027156996
30617,1371804791974862859
30618,1371804310582009856
30619,1371803470278365192
30620,1371803456432959492
30621,1371801839394521088
30622,1371801586096308224
30623,1371801165894184961
30624,1371798730018598915
30625,1371798539718832134
30626,1371798279248306178
30627,1371796850529988608
30628,1371796669147283462
30629,1371796470249238533
30630,1371795582927343616
30631,1371794848412532738
30632,1371794726957903872
30633,1371790406581649413
30634,1371790344296218625
30635,1371789796448866314
30636,1371788431534260229
30637,1371788284288991232
30638,1371787750366658560
30639,1371787558066208772
30640,1371785095766478850
30641,1371784861103579141
30642,1371784773455249413
30643,1371784318746525697
30644,1371781287812472836
30645,1371781266685759491
30646,1371780080226209796
30647,1371779919760482305
30648,1371779497134018560
30649,1371778361928847363
30650,1371778074870697990
30651,1371777152086122501
30652,1371776623490514954
30653,1371775722780508161
30654,1371775610796843010
30655,1371773996593733636
30656,1371773713457221644
30657,1371773331968561154
30658,1371773307637231619
30659,1371772065649397761
30660,1371771479323463682
30661,1371771065056292864
30662,1371771023293550592
30663,1371770430558720001
30664,1371770107651837953
30665,1371770092015349763
30666,1371768283968471041
30667,1371768282437459969
30668,1371767965033566209
30669,1371767625651474433
30670,1371766944391557128
30671,1371766816834519043
30672,1371766579944427521
30673,1371765977470410752
30674,1371765828442599424
30675,1371764842504290308
30676,1371764300294062087
30677,1371764114553462786
30678,1371763610188451842
30679,1371763268436467714
30680,1371762961656782848
30681,1371762850994270210
30682,1371758729922744321
30683,1371758495939375108
30684,1371758095303639040
30685,1371758035958444033
30686,1371757981424103427
30687,1371757321689382912
30688,1371757020794257409
30689,1371756906738544640
30690,1371756125293576192
30691,1371755619254890498
30692,1371754460423319552
30693,1371754145934422017
30694,1371753868032421895
30695,1371753685143986178
30696,1371751953894674434
30697,1371751609227677696
30698,1371751102379663363
30699,1371750496978018306
30700,1371746920822104072
30701,1371746001724317696
30702,1371745372058513409
30703,1371744479812620288
30704,1371743045109026817
30705,1371742473261813761
30706,1371742184731463682
30707,1371741002160029697
30708,1371740585082634240
30709,1371739046087684096
30710,1371737744163143681
30711,1371737269841825793
30712,1371736057105018881
30713,1371734593867558917
30714,1371734454348226561
30715,1371734246826639360
30716,1371733778683600897
30717,1371733758370533380
30718,1371733711637581825
30719,1371733548718243843
30720,1371733312113360898
30721,1371732977756090368
30722,1371731980367364098
30723,1371730801709158405
30724,1371730672642097155
30725,1371730411043311616
30726,1371730079626199041
30727,1371729887841648643
30728,1371728933750775813
30729,1371728506422444034
30730,1371725583588196354
30731,1371725351894851584
30732,1371725073632100354
30733,1371723281728991233
30734,1371723116565688321
30735,1371723002270904322
30736,1371721914968805379
30737,1371721824531312641
30738,1371721455302492163
30739,1371719713772961792
30740,1371718506090278912
30741,1371714265833426944
30742,1371713283691048962
30743,1371713194398511104
30744,1371712817854828547
30745,1374496902629060613
30746,1372141246714675200
30747,1372140832925614083
30748,1372135005204344834
30749,1372134113205907462
30750,1372124404453240832
30751,1372115001427824641
30752,1372109430972633088
30753,1372107420051275778
30754,1372105956788555781
30755,1372103635056816128
30756,1372098956629483521
30757,1372095006815621122
30758,1372093419783348227
30759,1372090478590521346
30760,1372087808429498370
30761,1372084672340037633
30762,1372083216232812545
30763,1372081907664629764
30764,1372078714175975433
30765,1372076345895702528
30766,1372074913788358657
30767,1372073030063583233
30768,1372072761737179138
30769,1372071771856281603
30770,1372070313148571651
30771,1372059937161973769
30772,1372053097577549826
30773,1372051127890497543
30774,1372049216218951681
30775,1372046951391227905
30776,1372042698249531394
30777,1372039723577790466
30778,1372037745615458304
30779,1372037572512292865
30780,1372035604255436801
30781,1372032402088808448
30782,1372030176431902721
30783,1372029669998882818
30784,1372028952999460866
30785,1372026930480877570
30786,1372026476598489088
30787,1372025785184358400
30788,1372022946655576066
30789,1372021167540740099
30790,1372019041494126593
30791,1372016829166587905
30792,1372016525478039554
30793,1372014849111171076
30794,1372013468862193666
30795,1372007032325238784
30796,1372004340563468288
30797,1371998251679899658
30798,1371996261604237313
30799,1371991936068771840
30800,1371990025659891714
30801,1371986144519360515
30802,1371956179199356930
30803,1371954462902923265
30804,1371952591614119936
30805,1371945795503669252
30806,1371933589928034304
30807,1371909209005158402
30808,1371902416749129729
30809,1371901856536879105
30810,1371901727289475073
30811,1371898132670255104
30812,1371897417302487042
30813,1371896095521992711
30814,1371895476874702849
30815,1371892845129310211
30816,1371887599619616779
30817,1371885067979563011
30818,1371879255492104194
30819,1371871359727411201
30820,1371871030109630465
30821,1371868783040548866
30822,1371865829722234882
30823,1371864426467356672
30824,1371859475217326084
30825,1371855013480386570
30826,1371851116644827137
30827,1371847047624679428
30828,1371843278094663683
30829,1371837420925284363
30830,1371830769283391489
30831,1371826627508801538
30832,1371821988109414401
30833,1371816281461026816
30834,1371815865771978753
30835,1371815507926556676
30836,1371813790463840260
30837,1371812360344592390
30838,1371808777951907849
30839,1371808180628426756
30840,1371805632718802947
30841,1371804544934481929
30842,1371804313182478338
30843,1371803830803963907
30844,1371803272705626114
30845,1371801816783028225
30846,1371800569367564295
30847,1371798020191232003
30848,1371797474331926532
30849,1371796137405943808
30850,1371794665402331139
30851,1371793421308882951
30852,1371791756031795201
30853,1371788805141856257
30854,1371787859833806854
30855,1371786880224686082
30856,1371786764524810241
30857,1371786635864535042
30858,1371786103393460227
30859,1371782044070596608
30860,1371780079542435842
30861,1371779966841409537
30862,1371779341445525511
30863,1371769612929363976
30864,1371767550816657408
30865,1371766349161185282
30866,1371763162312155137
30867,1371762750595026948
30868,1371761953119596554
30869,1371761346363203586
30870,1371761041600770051
30871,1371758411700965379
30872,1371756213520728066
30873,1371755512560246784
30874,1371755277943472128
30875,1371750852088631300
30876,1371747939882733568
30877,1371746602969337865
30878,1371744929265774593
30879,1371744745848860674
30880,1371740547161993219
30881,1371740315506253824
30882,1371740068461772803
30883,1371739736625217539
30884,1371739428968824836
30885,1371738499188060163
30886,1371737284567953409
30887,1371736151355105283
30888,1371735484611719171
30889,1371735168633905157
30890,1371732147854262273
30891,1371732141021655046
30892,1371731711629828100
30893,1371731710543470596
30894,1371730100996120578
30895,1371730004858474496
30896,1371729985937928197
30897,1371728834559500291
30898,1371728597283524615
30899,1371727192535617537
30900,1371725421478359041
30901,1371725420035383297
30902,1371724400194510850
30903,1371723004946878464
30904,1371721691043229703
30905,1371721338121986048
30906,1371717608005791745
30907,1371717200134828033
30908,1371715347686912000
30909,1371714412445233152
30910,1371714005358669824
30911,1374122936974544897
30912,1372942782617300998
30913,1372318138570788865
30914,1372135676087533569
30915,1372133001719599111
30916,1372132953472516099
30917,1372127771275767809
30918,1372126031008706560
30919,1372124670061842437
30920,1372124526365044744
30921,1372123800746217478
30922,1372122948736331781
30923,1372118167879876614
30924,1372117769819455490
30925,1372117148211015681
30926,1372115437769654274
30927,1372114032015118338
30928,1372108677302398992
30929,1372107292984901632
30930,1372104294053384198
30931,1372103809699213315
30932,1372102840706031617
30933,1372100261083234307
30934,1372095230812512257
30935,1372094115647680516
30936,1372092706738999297
30937,1372088508404338689
30938,1372084420472139779
30939,1372084122479386630
30940,1372083437083971588
30941,1372081680454881284
30942,1372080295701221378
30943,1372080018868768775
30944,1372072466068205568
30945,1372071560123576320
30946,1372069111124041729
30947,1372065160458694656
30948,1372058789067767893
30949,1372046750605713414
30950,1372036714882039809
30951,1372034960773804032
30952,1372007689245634563
30953,1372007173748707330
30954,1372005850420633602
30955,1372001727558287362
30956,1371992836896256001
30957,1371992181066461185
30958,1371981657645981698
30959,1371980893053673472
30960,1371972500624531457
